m1_surv,m2_surv
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
0.29595,0.83097
